,username,time,sentiment,surprise,sadness,disgust,happiness,anger,like,fear,content,location,gender
29,杨匪匪匪,2/2/2017 9:58,anger,0.002975997,0.031717859,0.436361343,0.008349605,0.507424653,0.013042892,0.000127643,全国就这么几个校草你这就占了三让不让人活了 ,其他,f
30,杨匪匪匪,2/2/2017 19:44,happiness,0.008360122,0.230334073,0.029130695,0.588268697,0.109140053,0.034659658,0.0001067,关注挺久的美少女居然卖三无美瞳了痛心取关 ,其他,f
31,杨匪匪匪,2/3/2017 21:33,happiness,0.03275191,0.21359092,0.106243894,0.502579987,0.041700371,0.100057021,0.003075966,真是一个实诚的男人 ,其他,f
32,杨匪匪匪,2/3/2017 22:03,anger,0.00099753,0.238506451,0.007249597,0.001416908,0.746548951,0.000407857,0.004872674,韩剧和韩国电影真的是两个极端前者给你造一个你能想象出来最完美的梦。后者能把你从梦里拽出来摔进现实的铁墙除了无助还有绝望 ,其他,f
33,杨匪匪匪,2/4/2017 18:39,happiness,0.256982684,0.029646514,0.009727675,0.575554729,0.10398183,0.021905994,0.002200639,丑猫捕获我的少女心 L秒拍视频 . ,其他,f
34,杨匪匪匪,2/6/2017 20:33,happiness,0.022244995,0.001367159,0.013407782,0.960000575,0.0006487,0.002048706,0.000282101,聪明人和蠢人都活的挺开心最怕的就是两者之间的那些人对自己的处境有清楚的认知甚至也知道谁好谁坏却没有能力去从泥泞里走出去有小聪明却不够为人处事被人欺辱 心里明镜一样...展开全文c,其他,f
35,杨匪匪匪,2/8/2017 23:36,anger,0.081718117,0.325234681,0.089066714,0.049455944,0.337089598,0.010214173,0.107220784,胡桃第一次对我喵了一声我差点哭出来🙇🏻‍♀️ ,其他,f
36,杨匪匪匪,2/18/2017 13:15,happiness,0.003493146,0.051053297,0.014752676,0.814555526,0.039023731,0.076621912,0.000499708,希望你遇到的都是好人如果很不幸遇到了坏人请你等等我我拯救完世界就去爱你 ,其他,f
37,杨匪匪匪,2/18/2017 21:10,anger,0.059783913,0.046034779,0.041090239,0.300155699,0.332816988,0.194560885,0.025557512,卷珠帘 ,其他,f
38,杨匪匪匪,2/20/2017 19:57,happiness,0.00020724,0.00011391,0.000147942,0.98080951,0.003385376,0.015332086,3.86e-06,咱们这些普通家庭的普通孩子要吃的苦一分不差的在那里等着咱们 ,其他,f
39,杨匪匪匪,2/23/2017 19:18,happiness,2.86e-05,0.002212496,4.18e-05,0.996355891,0.000995029,0.000358089,8.15e-06,( ̀⌄ ́）快手这个软件唯一的优点就是可以把人拍的很好看。 L秒拍视频 . ,其他,f
40,杨匪匪匪,3/8/2017 23:01,anger,0.000226804,0.00012694,0.000335005,0.001676211,0.997588873,2.53e-05,2.1e-05,一般看到那种原配扒光小三衣服打小三的新闻，都感觉挺唏嘘世间对女子最狠的还是女子。不管是横刀夺爱，还是侮辱殴打。但那个男人 只要说一句“我还爱你”就能回头是岸。而这两个女人这半生...展开全文c,其他,f
41,杨匪匪匪,3/19/2017 21:15,surprise,0.498162478,0.094474941,0.012924919,0.280480534,0.105560668,0.004697174,0.003699244,雀斑少女她不美丽，可是有人为她着迷，说你是我的唯一。 ,其他,f
42,杨匪匪匪,4/2/2017 18:58,sadness,9.4e-06,0.99685812,0.000120045,0.001735554,0.000148337,0.00087974,0.000248746,想念你 ,其他,f
43,杨匪匪匪,4/17/2017 11:03,like,0.000134898,0.03610494,0.24111861,0.012020046,0.001245647,0.70936507,1.08e-05,不喜欢别人撩我也不喜欢套路我他妈活的已经很累了喜欢就说喜欢再见就说再见好烦 ,其他,f
44,杨匪匪匪,4/23/2017 16:28,sadness,0.002355945,0.910589755,0.000325996,0.056068037,0.000388165,0.030074131,0.000197861,那个丽姐，感觉真的真的特别让人心疼，我们这些人说她如何如何没有教养，如何如何不懂事的时候，我就想起何不食肉糜这句话。一个从小父母就不在身边的孩子，屋子破的像我们这里的破仓库，上学都需要走两个小时路程，我特别害怕那条路上出现一个坏人，家里能陪她的只有一条大黄狗。我真的看的心都揪着 ...展开全文c,其他,f
45,杨匪匪匪,4/27/2017 22:56,happiness,1.87e-06,0.012024944,0.003454983,0.983959019,2.14e-05,0.000523956,1.38e-05,羡慕那些生下来就被家人宠爱的人的漂亮姑娘，没有经历过什么磨难，最大的不开心可能只是和朋友闹矛盾，遇到优秀的人也从不自卑，爱情里也是永远被爱的那个。在角落里的我，多少显得有点多余。 ,其他,f
46,杨匪匪匪,5/7/2017 21:12,sadness,0.00394653,0.432585955,0.045597669,0.395438462,0.007582058,0.10967198,0.005177321,乖🐑 ,其他,f
47,杨匪匪匪,5/8/2017 21:47,like,7.14e-05,0.018146358,0.007191501,0.012164627,0.000684357,0.961735606,6.17e-06,有人说照片特别好看，却说自己不好看的姑娘虚伪，其实只是因为“美图秀秀怎样划过我们的皮肤，我们最清楚。  ,其他,f
48,杨匪匪匪,5/12/2017 15:17,anger,0.055550147,0.141073897,0.164921269,0.122679032,0.365755498,0.122443132,0.027577041,夏天 ,其他,f
49,杨匪匪匪,5/20/2017 19:01,sadness,4.6e-09,0.999994278,1.73e-06,1.47e-06,1.56e-06,6.15e-07,3.65e-07,太心疼了 又无能为力 ,其他,f
50,杨匪匪匪,5/22/2017 21:09,like,8.86e-05,0.000453298,6.11e-05,0.004147741,6.26e-05,0.995182335,4.25e-06,女人特别奇怪，总是爱问“你什么时候喜欢上我的”千万不要说“一直喜欢你”或者“忘记了”她需要一个 在你心里特殊的理由。你编也要编出来比如“你还记得我们见的第二面吗，那天看着你在人群里一笑，我就感觉就是你了，没后路的喜欢上你了”或者“我们一起吃火锅，你特别爱吃，吃的衣服上都是油星 ...展开全文c,其他,f
51,杨匪匪匪,6/28/2017 7:12,like,9.31e-05,0.008386729,0.038429685,0.095322147,0.000857278,0.85621804,0.000693015,转发微博,其他,f
52,杨匪匪匪,6/29/2017 20:50,sadness,0.093479663,0.181262627,0.16359365,0.178812668,0.150423929,0.157345846,0.075081557,,其他,f
53,杨匪匪匪,7/8/2017 19:52,happiness,0.026058437,0.105405837,0.043268528,0.420103908,0.070380047,0.232013196,0.102770008,生活 ,其他,f
54,杨匪匪匪,7/8/2017 20:04,sadness,2.2e-06,0.99815625,0.000231547,0.000227866,1.89e-05,0.00136251,7.64e-07,给大家展示一下互联网各种蛆。遇到请远离。“多管闲事蛆”“我是路人但我感觉你错了”“道德至上蛆”...展开全文c,其他,f
55,杨匪匪匪,7/10/2017 12:23,happiness,0.026799731,0.00256424,0.002260157,0.919000566,0.036994923,0.010377459,0.002002945,妹妹在胡桃面前说买一只小家猫 胡桃就生气了😐小猫精 L秒拍视频 ,其他,f
56,杨匪匪匪,7/12/2017 23:06,happiness,5.43e-05,0.330547571,0.006515724,0.621133506,0.010924388,0.030586077,0.000238416,母角马社封的第一天想他 没有他 我没心情刷微博了 ,其他,f
57,杨匪匪匪,7/14/2017 23:36,happiness,0.024334069,0.240977675,0.161380768,0.283711046,0.2591362,0.022171944,0.008288312,皇上醒醒！ ,其他,f
58,杨匪匪匪,7/18/2017 9:51,like,9.31e-05,0.008386729,0.038429685,0.095322147,0.000857278,0.85621804,0.000693015,转发微博,其他,f
59,杨匪匪匪,7/22/2017 17:15,sadness,0.00394653,0.432585955,0.045597669,0.395438462,0.007582058,0.10967198,0.005177321,乖 ,其他,f
60,杨匪匪匪,7/22/2017 20:39,anger,0.003476158,0.241687521,0.047062475,0.051073328,0.61855495,0.007869846,0.030275766,啊 我死了 ,其他,f
61,杨匪匪匪,7/28/2017 15:46,happiness,9.88e-06,0.014770356,0.010988399,0.969880641,0.000604188,0.003735375,1.12e-05,爱上玩漂流瓶了 ,其他,f
62,杨匪匪匪,7/29/2017 0:08,sadness,7.72e-05,0.993930459,0.001597501,0.003488487,1.2e-05,0.000450082,0.000444308,好像栗山千明 ,其他,f
63,杨匪匪匪,7/29/2017 21:57,happiness,0.005395044,0.104497574,0.016732255,0.635278285,0.060823914,0.166632056,0.010640907,你做到了 ,其他,f
64,杨匪匪匪,7/30/2017 11:56,fear,0.005823934,0.000287128,0.076926582,0.000633349,0.023493534,0.001102346,0.89173317,一个虞姬不参团，说自己社交恐惧？害怕人多的地方？？？操你妈？？ ,其他,f
65,杨匪匪匪,8/1/2017 23:06,sadness,3e-07,0.997787237,0.000137711,6.83e-05,6.28e-06,0.001999385,7.39e-07,我小时候一直幻想我是天上的仙子下凡历劫，我每次都希望在我们做广播体操的时候我幻化为仙子， ,其他,f
66,杨匪匪匪,8/4/2017 0:10,sadness,0.000501206,0.86384511,0.004615382,0.085573122,0.002606451,0.042710632,0.000148057,张翰终于接到了一个非常适合他的角色。 ,其他,f
67,杨匪匪匪,8/4/2017 23:54,sadness,0.00148298,0.514977455,0.021579398,0.41759187,0.025826685,0.013912654,0.004628934,分享图片 ,其他,f
68,杨匪匪匪,8/6/2017 21:31,sadness,4.34e-08,0.999992132,6.24e-07,1.04e-06,2.18e-07,5.98e-06,3.49e-09,能独立思考不盲从在大多数时候是一种负累，它让你怀疑自己，也让别人疏远你，让你无法心安理得的接受大多数人认为的，却也没有勇气说出自己想说的。不甘心又平庸的老去。 ,其他,f
69,杨匪匪匪,8/9/2017 13:32,like,0.000233719,0.000751001,0.016397303,0.002446366,0.000247431,0.979810655,0.00011359,喜欢我的新名字 ,其他,f
70,杨匪匪匪,8/24/2017 18:30,sadness,0.0004831,0.769750476,0.009548131,0.210796803,0.007918673,0.001293786,0.000209072,一直说吃狗粮，说好甜啊，其实心里还是感觉一个人挺好的。那些情人节也并不能虐到我，我说虐到我，其实就是想让秀恩爱的朋友开心。这么多年，能虐到我，只有没钱。 ,其他,f
71,杨匪匪匪,8/26/2017 19:11,sadness,0.000152102,0.909233391,0.002545283,0.072878718,0.009315455,0.005483545,0.000391502,那个 非常谢谢你们啦！！！我自己已经感觉想要放弃无能为力的事，你们却替我说了那么多话！！我也不火，别人抄袭我我连屁都放不了。不过正因为我不火，你们还帮我那么多，我真的想抱抱你们。 ,其他,f
72,杨匪匪匪,8/26/2017 19:32,sadness,1.06e-05,0.998323977,6.35e-05,0.00015733,6.34e-05,0.001329941,5.13e-05,有时候如果和很重要的人发QQ，他一直没有回我，我就删了那个对话框。总感觉看见了那个对话框就好像看见了自己的卑微和讨好。 ,其他,f
73,杨匪匪匪,8/27/2017 10:58,fear,0.020943964,0.279133916,0.016849823,0.013792624,0.036825087,0.119481273,0.512973309,好像没有真的生过什么大气，每次有一点不开心，就害怕会不会对方离开，开始自己为对方辩解，连生气都小心翼翼。 ,其他,f
74,杨匪匪匪,8/27/2017 17:38,sadness,0.003910241,0.588965237,0.066871703,0.232313052,0.068810135,0.039095603,3.4e-05,希望淘宝在我买完一样东西的时候不要和我推荐它的类似款不要推荐比它便宜的不要求你了 ,其他,f
75,杨匪匪匪,8/27/2017 21:51,anger,0.008069503,0.010340855,0.00870796,0.007582957,0.95409584,0.011025422,0.000177408,玩游戏这种事，我被骂是因为别人坏，我骂别人是因为别人菜。 ,其他,f
76,杨匪匪匪,8/28/2017 9:24,happiness,0.001530322,0.000451004,0.013332182,0.975073159,0.000344825,0.009094815,0.000173815,最不负责的话就是“你变了”没有人知道 在没有人看见的时候你一个人度过怎样的日子被人欺负的时候一边安慰自己 一边自暴自弃后来终于艰难的站起来和自己说“努力的活下去吧”...展开全文c,其他,f
77,杨匪匪匪,8/28/2017 11:47,like,0.000448599,0.01631837,0.010005456,0.152033046,0.002056544,0.818744361,0.000393581,总说玩游戏输赢不重要，快乐最重要，可我他妈赢了最快乐，输了就痛苦。 ,其他,f
78,杨匪匪匪,8/28/2017 14:08,like,0.090409629,0.009390611,0.270577341,0.038853202,0.265480667,0.324556559,0.000731995,我其实是一个性格很差的人。可我不够优秀，所以我总是想表现不属于自己的那面，温柔，懂事，善良。只是为了别人的那句“他脾气挺好的”一个说得出口的优点。 ,其他,f
79,杨匪匪匪,8/28/2017 20:25,sadness,0.000121757,0.987425268,0.000145079,0.009741578,0.002274389,0.00028071,1.13e-05,七夕节没有礼物不要伤心啊，反正什么节日你都没有礼物，不如现在暴饮暴食熬夜喝酒，争取清明节有人给你烧礼物。 ,其他,f
80,杨匪匪匪,8/29/2017 14:48,happiness,4.34e-06,0.00053803,0.000103637,0.987790942,0.000156104,0.011390761,1.63e-05,是不是所有的微信家庭群聊名字都叫“相亲相爱一家人”“幸福一家人” ,其他,f
81,杨匪匪匪,8/29/2017 18:40,disgust,0.005194982,0.259431422,0.345147938,0.01154823,0.309313536,0.024025464,0.045338422,每次我在安慰人之前都会说“我不怎么会说话”:-( ,其他,f
82,杨匪匪匪,8/29/2017 21:38,anger,0.012206629,0.02929436,0.006034496,0.075519875,0.843996286,0.032049466,0.000898861,其实我都没脸说别人，谈恋爱起来我就是个大作逼矫情精，我就是那种吐槽单里的作逼女友，我就是自己单身时最讨厌的矫情精。因为一个破逼事我能作一天，因为不回我我能生气哭一晚上。真的，我谈恋爱时候就是个傻逼。 ,其他,f
83,杨匪匪匪,8/30/2017 11:01,disgust,0.0018487,0.147387773,0.550561786,0.013793676,0.169242606,0.115863517,0.001301875,傻逼思考方式：“我没见过，所以没有” ,其他,f
84,杨匪匪匪,8/30/2017 13:06,like,3.33e-06,2.86e-06,5.5e-06,2.47e-05,4.08e-07,0.999962449,8.72e-07,我还是希望你们喜欢一个明星不要失去自我，失去自己的看法，失去自己的见解，不要因为喜欢而忽视很多东西，不要因为喜欢而忘记那些最基本的道义，不要因为喜欢去辱骂别人，不要因为喜欢去做一个自己以后想起会觉得可怕的人。偶像或者明星，是灯塔一样的存在，他们能教会你很多东西，勇敢，善良，身处 ...展开全文c,其他,f
85,杨匪匪匪,8/30/2017 16:38,happiness,9.05e-06,0.262579679,0.002348778,0.394949406,0.000171687,0.339784533,0.000156857,我希望我喜欢的明星会越来越火 ，越来越多人知道 赚很多钱。爱自己喜欢的人 ，我不会因为自己的私心希望你小众或者很少人知道 。我能做的已经很少了，只能祝福你 能够更璀璨一点。 ,其他,f
86,杨匪匪匪,8/30/2017 18:11,anger,0.007864181,0.054506019,0.041302994,0.199917436,0.691904783,0.003226432,0.001278125,我在学校给同学开了热点，然后他用我热点更新了王者荣耀。好人没好报就是本人了日他妈。 ,其他,f
87,杨匪匪匪,8/30/2017 19:17,happiness,7.06e-05,0.001041051,0.007502593,0.990143061,0.000404493,0.000831197,6.94e-06,我这辈子最痛苦的就是看见美人迟暮，一吻定情里的小泽真珠后来演了李狗嗨里童星的妈妈。我后来看演员表还一怔后来发现真的是她...展开全文c,其他,f
88,杨匪匪匪,8/30/2017 22:11,like,8.38e-05,0.000414088,0.001927715,0.011496719,0.004798075,0.981176436,0.000103215,现在的状态呢 就是看着别人分分合合，看着别人越爱越深，偶尔出现一个心动的人，也懒得追，感觉一个人时间久了，不知道怎么恋爱了。 ,其他,f
89,杨匪匪匪,8/31/2017 8:37,happiness,0.000313654,0.050030757,0.007159651,0.900516272,0.005306518,0.036522169,0.000150949,长杨洋的脸都被说油腻，那我的脸应该是油烟机吧。 ,其他,f
90,杨匪匪匪,8/31/2017 11:18,anger,0.012869552,0.084629498,0.071995854,0.080604687,0.71606046,0.033204518,0.00063547,坑人专用句式“刚才我卡了” ,其他,f
91,杨匪匪匪,8/31/2017 15:16,anger,3.37e-05,2.92e-06,1.08e-05,5.41e-05,0.999894857,2.82e-06,7.48e-07,我朋友和她同桌初中时候的保证书我脑补了一出偶像剧 ,其他,f
92,杨匪匪匪,8/31/2017 19:42,sadness,0.002619229,0.645468831,0.030216098,0.001460419,0.009884991,0.305216372,0.005134043,我见青山多妩媚。 ,其他,f
93,杨匪匪匪,8/31/2017 21:27,like,0.004405005,0.040016234,0.026166841,0.037439693,0.135077253,0.756772459,0.000122471,一发我喜欢鞠婧祎，就有作逼开始给我科普鞠婧祎被包养整容。拉黑他还说我阻碍他言论自由。世界怎么这么多傻逼。 ,其他,f
94,杨匪匪匪,8/31/2017 21:51,anger,0.004319556,0.164992422,0.022573546,0.28623119,0.504170775,0.017507887,0.000204561,我这十几年就没幸运过，没捡过钱，没有再来一瓶，学习也没什么脑子，和家人的关系也就那样，连喜欢的人都不喜欢自己。妈的，这辈子应该就这样了。 ,其他,f
95,杨匪匪匪,9/1/2017 16:59,sadness,0.001766898,0.497302681,0.014700743,0.1281095,0.24971506,0.104720816,0.003684364,我以前一直在想，没有你我会怎样，现在明白了，没有你我过的太他妈好了。 ,其他,f
96,杨匪匪匪,9/2/2017 17:41,like,0.000161249,0.191899583,0.032838706,0.358716249,0.01885882,0.396451205,0.001074267,笑一个 LSNH48-杨树林的微博视频 ,其他,f
97,杨匪匪匪,9/3/2017 12:32,disgust,0.008481315,0.281673014,0.328937411,0.058549359,0.16184552,0.152927652,0.00758576,我在网上安慰别人就三句话“抱抱”“没事有我呢”“哎”就这三句轮着说，真不是我冷血，我是真的不知道该说啥。 ,其他,f
98,杨匪匪匪,9/3/2017 17:28,sadness,0.079640828,0.734362125,0.042998899,0.022951737,0.015090799,0.093202733,0.01175293,你想努力却不知道怎么努力，言外之意就是你很懒而且特别善于给自己找借口。 ,其他,f
99,杨匪匪匪,9/3/2017 21:15,like,6.98e-06,0.001152963,0.000368053,0.002987448,1.17e-05,0.995472372,4e-07,听别人谈初恋都很美好，但自己好像已经记不起初恋了，一个过于普通的人，没什么故事情节，分开也平淡。真的是一点都不美好啊 ,其他,f
100,杨匪匪匪,9/4/2017 19:24,happiness,2.95e-05,0.136878148,0.007774676,0.835941374,0.004975128,0.014201355,0.000199867,分享视频 LSNH48-杨树林的微博视频 ,其他,f
101,杨匪匪匪,9/5/2017 22:04,happiness,3.42e-06,0.084931552,5.63e-05,0.897118032,0.000183109,0.017699271,8.43e-06,当别人问你年龄，你不说年龄，而是说自己出生年份的那一刻，你就老了。 ,其他,f
102,杨匪匪匪,9/8/2017 21:08,sadness,0.00148298,0.514977455,0.021579398,0.41759187,0.025826685,0.013912654,0.004628934,分享图片 ,其他,f
103,杨匪匪匪,9/8/2017 22:05,sadness,1.25e-06,0.997404635,0.000101003,0.000134605,0.000433751,0.001902607,2.2e-05,其实最大的缺点就是无法生气很久，当时气的不行，一辈子不要原谅他了，可是只要被稍微的哄一下，就马上什么也不记得了。如果不被哄，就自己一个人默默委屈，默默原谅， ,其他,f
104,杨匪匪匪,9/9/2017 20:36,sadness,3.9e-06,0.999858975,5.51e-05,2.38e-05,1.26e-05,4.06e-05,4.88e-06,还是做不到“给对方留一点神秘感”这种的，喜欢谁就巴巴的想把所有话说给他听，也做不到什么叫“欲拒还迎” 打算不理他十分钟，连三分钟都等不了，就去卖乖了。真的是没出息啊。 ,其他,f
105,杨匪匪匪,9/11/2017 19:22,anger,0.005547568,0.015511972,0.027040815,0.165014625,0.754821956,0.031758722,0.000304382,如果我以后面基，一定要给彼此留一点余地。开后置摄像头，只看镜头里的彼此。你爱我，我爱你。别扒我，谢谢你。 ,其他,f
106,杨匪匪匪,9/14/2017 15:22,anger,0.016897693,0.037070759,0.15212135,0.046849463,0.607187331,0.074160345,0.065713033,我怕是疯了 ,其他,f
107,杨匪匪匪,9/14/2017 20:14,happiness,0.047179375,0.001290673,0.019814387,0.595728815,0.331036836,0.001197065,0.00375291,大人认为抽烟喝酒就是坏小孩，现在骂脏话也被所有人认为是坏小孩，说骂脏话没有素质。我感觉我不坏的，我和服务员说谢谢，给乞讨老人钱，长大后也努力的体谅爸爸妈妈，朋友也都认为我是个好人，从不随便麻烦别人，也不占小便宜，爱猫爱狗爱小动物。我不网络暴力，我能善待所有人。我感觉我很有素质， ...展开全文c,其他,f
108,杨匪匪匪,9/15/2017 22:41,disgust,0.000746395,0.016278045,0.506874919,0.007318592,0.425207704,0.003783672,0.03979063,别睡了别睡了！看戏了看戏了！！ ,其他,f
109,杨匪匪匪,9/15/2017 23:25,sadness,0.000260697,0.980330884,0.00032063,0.001394742,0.013321714,0.004074996,0.000296383,不说别的，还说李雨桐写长文不地道？？这还不地道，如果这事是真的，要是我，我都能被气的出书。 ,其他,f
110,杨匪匪匪,9/21/2017 11:23,surprise,0.798368514,0.007202,0.016363937,0.10461466,0.049628664,0.018348953,0.005473224,如果薛之谦说的是真的、李姐姐太牛逼了，五月车祸，六月出轨，撞成那样还能做爱，真的是铜墙铁壁一样的女子啊！！ ,其他,f
111,杨匪匪匪,9/23/2017 15:28,sadness,0.000176004,0.967810392,0.021750715,0.000153336,0.00969615,0.000336651,7.67e-05,董新尧是不是闻鞋闻窒息脑子不好使了 ,其他,f
112,杨匪匪匪,9/25/2017 8:15,happiness,1.37e-07,7.99e-05,6.51e-06,0.99980098,1.13e-06,0.000111259,4.01e-08,兔兔那么可爱 怎么可以吃兔兔 ,其他,f
113,杨匪匪匪,9/30/2017 21:52,happiness,5.31e-08,1.55e-05,1.27e-05,0.999952078,7.4e-06,1.16e-05,6.09e-07,哈哈哈哈哈哈哈哈哈哈自从许亚军老师捡了一只猫以后 微博画风都变了 还给尤尼过百天了 我边看微博边痴汉笑 ,其他,f
114,杨匪匪匪,10/2/2017 9:05,anger,0.004700628,0.400969863,0.069587275,0.033388931,0.486415744,0.003917543,0.001019996,我们这里追人就是加你QQ号，说特别喜欢你、想和你搞对象，你说现在不想处，而且压根不认识，没了解过。然后对面“哦好吧”然后过了一天，发现他找到对象了。空间说说“找到了最爱的人”评论一堆99。 ,其他,f
115,杨匪匪匪,10/2/2017 19:50,anger,0.046320949,0.016232351,0.075699225,0.377723336,0.400513977,0.072150476,0.01135968,收养了一只咪咪 ,其他,f
116,杨匪匪匪,10/7/2017 1:12,sadness,0.000187899,0.918162167,0.031341188,0.001056134,0.048321698,0.000610214,0.000320625,内蒙古 我恨你 为什么不包邮  ,其他,f
117,杨匪匪匪,10/7/2017 19:17,happiness,0.026058437,0.105405837,0.043268528,0.420103908,0.070380047,0.232013196,0.102770008,生活 ,其他,f
