,username,time,sentiment,surprise,sadness,disgust,happiness,anger,like,fear,content,location,gender
13,神医空八空,3/24/2015 16:04,anger,0.040491175,0.008878813,0.307540268,0.104603827,0.537075281,0.001100481,0.000310177,夭寿啦毛子又开大啦//@炎铃_想冬眠: 比喻精准//@莱_格_: 笑死//@挽彤:最右精简粗暴。 //@-無想-:附议最右……//@沉堇: 我天…//@Sadooooooooo: //@红油一见喜:如果说个别艺术家被上帝亲吻过，毛子全民艺术天赋可以说是“被上帝狠狠操过”的级别,陕西 西安,f
14,神医空八空,6/22/2015 16:56,anger,0.010182033,0.030676365,0.087300122,0.055352498,0.786069334,0.016364364,0.014055233,啊我码一下,陕西 西安,f
15,神医空八空,7/30/2015 18:37,sadness,3.55e-05,0.888453186,0.000368161,0.097631872,9.88e-05,0.013273284,0.000139142,"我需要这个,邀朋友共勉(//@炎铃_想冬眠: 当年看到这篇好文时就被激励得流下热泪，如今也时时温习//@夏时-好白劳: 真是时隔多年久违的看到这个……坏大已经苗条如昔而我也减回了原先的体重，然而我还是没出过个人本（爽朗",陕西 西安,f
16,神医空八空,4/14/2016 21:03,sadness,0.000665301,0.997627199,6.17e-05,0.000415639,0.000908254,9.95e-05,0.000222534,找到了也许八成大概是我人生中的第一张JO同人............为什么会是这样，我不懂过去的我........ ,陕西 西安,f
17,神医空八空,4/23/2016 18:09,anger,0.000396579,0.003574383,0.00225122,0.002168971,0.989158154,0.002326857,0.000123794,疯跑狂叫//@BUGBrother: ？！ //@当雨作金泽:啊啊啊是这群大叔大妈！！//@赤井羚_今天日清本子画完了吗: 昨天看到了这个特别喜欢…一边泪流一边担心清光的小高跟…（顺便说剑舞和三味线都好棒好棒好棒好棒的）//@褪去黑暗花与水:,陕西 西安,f
18,神医空八空,5/31/2016 15:16,like,0.018547989,0.079046175,0.079647444,0.264492601,0.04292592,0.44625321,0.069086641,"哇//@火烧-瓶颈侠: 懂（ //@鹦鹉-拍立得上瘾://@临界44号:还有就是哪怕你工资已经高它们不知哪里去了，对方还觉得没朝九晚五的坐班就是没工作""你这样子够了怎么办呀，太让你妈担心了""【？？不想骂人…//@X令羽:hhhhhhhhh奇怪的笑点",陕西 西安,f
19,神医空八空,9/26/2016 22:14,happiness,1.14e-05,0.001509792,0.000791162,0.997149527,0.000294167,0.000242907,1.07e-06,(合掌//@大菌菌今天开心了吗: //@电子核可樂:每年都//@黒一色: 今年也……[许愿],陕西 西安,f
20,神医空八空,10/7/2016 18:29,happiness,0.000407284,0.012381159,0.097713947,0.821102321,0.005659122,0.062122665,0.000613485,认真研究//@白叔叔叔: nice~//@冬青-花村鬼画符: //@三葛格-小秃头://@Adling: //@囧兰胸-活在重启前:转发微博,陕西 西安,f
21,神医空八空,10/8/2016 16:37,like,1.22e-05,0.016206432,0.006975524,0.138440967,0.003279252,0.834972024,0.000113685,//@不断挖坑的睡豆腐: 转发微博,陕西 西安,f
22,神医空八空,10/8/2016 16:50,sadness,0.038668148,0.623441756,0.015055181,0.189587787,0.131325692,0.001794144,0.000127344,天呀……//@麦克作死系社畜: 太有魅力了。。。//@殉情詩集:那些看不见的才是真实的。 //@春卷也是卷子:以后如果撩人，大概可以说【我想我身体里有一部分原子和你身体里的原子来自于同一个星球，这颗星球亿万年前已经死了，但是它的引力还在我们身边】//@棉小尾: 真美啊//@莱_格_:极致浪漫,陕西 西安,f
23,神医空八空,10/11/2016 0:09,anger,0.003177177,0.022861553,0.001071013,0.016549628,0.944041133,0.012010259,0.000289204,很好，很实用//@妖妖小精: //@里八神:该啊，并且我觉得明星挂傻逼还挺亲民的。 //@白娘娘://@切腹菌：//@使徒子:嗯 //@关爱智障儿童成长:谁骂我我就¡查看图片//@Adling:只要人人都献出一句操你妈，世界将变成美好的人间,陕西 西安,f
24,神医空八空,10/11/2016 3:21,happiness,0.000247614,0.000427668,0.00010222,0.99804914,5.78e-05,0.001082732,3.28e-05,笑出声…………//@寧子_花与麦芽糖: hhhhhh//@酥心喵喵侠:这个po主哈哈哈哈哈哈特别有趣//@胶丝儿:@热心读者鸽子没有坑 哈哈哈哈哈哈哈等着看你当上太皇太后,陕西 西安,f
25,神医空八空,11/6/2016 4:50,sadness,0.000102813,0.990812004,9.64e-05,8.48e-05,0.008815406,5.37e-05,3.5e-05,找到了将近四年前我给自己画的自画像…………………………【陷入沉思 ,陕西 西安,f
26,神医空八空,11/13/2016 23:09,happiness,0.033941958,0.197817326,0.273544401,0.32836774,0.019314146,0.138534889,0.008479552,实用！！！！！,陕西 西安,f
27,神医空八空,11/15/2016 2:52,anger,1.55e-05,0.00488547,0.206824124,0.003076097,0.785040557,6.41e-05,9.42e-05,//@aslkhh:速写>> O网页链接人体>> OHands for Drawing - Posemaniacs.com练>> OPractice Tools - Figure & Gesture Drawing3D>> ORiot art contest Caitlyn 女模>> OIronism Gallery服装参考>> OThe Costumer's Guide to Movie Costumes ；图片库>> O主頁 | Costumer's Guide to Movie Costumes:...色阶>> O网页链接配色>> O网页链接,陕西 西安,f
28,神医空八空,11/16/2016 2:01,sadness,0.001324548,0.577003002,0.024054313,0.317070693,0.039265696,0.040713456,0.000568294,好饿喔…………,陕西 西安,f
29,神医空八空,11/17/2016 1:16,like,8.1e-05,0.341556281,0.088881768,0.011863054,0.106079958,0.451302886,0.000235054,学习！//@原画人官方微博: 强势联姻！快、认真看~,陕西 西安,f
30,神医空八空,11/27/2016 22:51,sadness,0.000934366,0.942861319,0.014707874,0.000590714,0.021669813,0.0138272,0.005408761,什么…………什么……………………（无声尖叫,陕西 西安,f
31,神医空八空,12/1/2016 6:54,happiness,0.001406288,0.270817935,0.012842045,0.538964093,0.093432568,0.032648828,0.049888209,我要笑死了…………,陕西 西安,f
32,神医空八空,12/1/2016 7:42,like,0.005259678,0.022937948,0.028057152,0.292152405,0.048756707,0.599489212,0.003346874,这个好看,陕西 西安,f
33,神医空八空,12/1/2016 23:30,happiness,0.001603212,0.014255764,0.049434166,0.517946482,0.00875976,0.406400502,0.001600202,好玩到不行，玩完就变成巧舟老缠粉//@大菌菌今天开心了吗: 这个画风超可爱！！！剧情一气呵成特别痛快一定要玩！//@闪闪一口气吃了十碗麻婆: 很棒！音乐也特别赞，不要因为男主的发型而错过这个游戏（咦？）//@K猫_脸比脚大: 我心目中的神作！！！,陕西 西安,f
34,神医空八空,12/3/2016 1:08,happiness,0.000569496,0.002612208,0.030502262,0.951263309,0.006530393,0.008058039,0.000464255,嗨呀！,陕西 西安,f
35,神医空八空,12/6/2016 11:43,surprise,0.331219912,0.059749812,0.081770249,0.222340658,0.255551726,0.019992203,0.029375404,最初看到被包围那张我还恍惚了一下是不是本人（…………,陕西 西安,f
36,神医空八空,12/7/2016 7:02,happiness,0.002747828,0.004174876,0.00414512,0.951323211,0.016997486,0.01715102,0.003460455,试试！,陕西 西安,f
37,神医空八空,12/12/2016 11:50,happiness,0.037021097,0.24095875,0.044118695,0.302613616,0.185954362,0.173201114,0.016132377,好用！！,陕西 西安,f
38,神医空八空,1/19/2017 8:22,anger,1.63e-05,0.001158234,0.000638059,0.000209043,0.997976959,5.81e-07,8.53e-07,啊，好看//@毛夜夜之帝王: //@麻痹的小日子:原来还能这样画！！,陕西 西安,f
39,神医空八空,1/20/2017 19:58,happiness,1.51e-07,3.59e-06,2.3e-06,0.99998033,7.04e-07,1.2e-05,1.02e-06,好玩哈哈哈哈哈哈哈哈哈哈哈哈哈哈,陕西 西安,f
40,神医空八空,8/29/2017 17:20,happiness,4.07e-06,1.88e-05,1.12e-05,0.999688387,4.06e-06,0.000267774,5.76e-06,？？？？？？？？？//@Bevis_Caffleck: //@息裕安_努力学煲汤:哈哈哈哈哈哈,陕西 西安,f
41,神医空八空,11/12/2017 8:53,sadness,0.001524188,0.788835168,0.006280918,0.004311387,0.194471896,0.003726659,0.000849866,#FF14#女装注意，动作使用了参考注意昨天吃了一篇文陷入了想笑又想社保的两难境地，擅自就飞起来画了个这（……我猜一定是萨维奈迷你裙！ ,陕西 西安,f
42,神医空八空,11/12/2017 18:54,sadness,0.042814586,0.274389118,0.129703969,0.18261975,0.178094596,0.151713297,0.040664654,受教了,陕西 西安,f
43,神医空八空,11/14/2017 21:45,happiness,4.62e-05,0.000150103,0.000567082,0.991461039,6.15e-06,0.007767897,1.52e-06,他真好，他真的好，感谢考据,陕西 西安,f
44,神医空八空,11/21/2017 0:04,like,0.018098602,0.030470058,0.189843267,0.159804165,0.098014072,0.480370998,0.023398845,什么还可以这样操作的……,陕西 西安,f
45,神医空八空,12/25/2017 10:23,anger,4.72e-06,7.72e-05,5.8e-05,7.86e-05,0.999780238,1.07e-06,1.9e-07,#FF14# #美丽喵# 想起微博没发过这个于是发一下，使用了恋率方程式的歌词并且有微小改动我被说成怎样都无所谓，因为那是自己决定了的事情不管是怎样的言词都只想传达给你，如果现在不说的话我会后悔的 ,陕西 西安,f
46,神医空八空,12/28/2017 13:47,happiness,0.002234088,0.034256369,0.036879625,0.807521701,0.02168853,0.097047374,0.000372315,呃啊！？//@血糖R: 那我再加个（不知有没有人要的）点图……//@是你的小米www: 如果成功达到目标数，从转发中抽一份好利来的半熟芝士蛋糕，如果抽到ul的大小姐可以加一篇点文。拜托了！//@ifu_艾芙:如在活動完結前(29日)轉發數達最終目標數，會從轉發裡抽一位送5k日元蘋果卡或安卓卡，如抽中sc大小姐可,陕西 西安,f
47,神医空八空,12/29/2017 8:12,happiness,1.19e-05,0.061073918,0.011364003,0.91615355,0.0104182,0.000965857,1.25e-05,突然起立.jpg//@曰生同学: 我紧急社保！！！//@艾欧泽亚吐槽站:【投稿】,陕西 西安,f
48,神医空八空,12/29/2017 10:17,disgust,0.037941732,0.00855729,0.386601537,0.05233983,0.382491261,0.116939031,0.015129322,好，好，这就做铃声,陕西 西安,f
49,神医空八空,12/29/2017 21:16,disgust,0.053920366,0.134971261,0.508963168,0.039945345,0.07899005,0.029627398,0.153582424,原地爆炸.gif,陕西 西安,f
50,神医空八空,12/31/2017 5:58,like,0.083510496,0.194081023,0.061573539,0.120039254,0.139460519,0.361458778,0.039876319,哇,陕西 西安,f
51,神医空八空,1/10/2018 14:04,happiness,0.000244652,0.333380699,0.004205703,0.605783105,0.034749478,0.021340158,0.000296187,如果这都不算爱——//@萝卜特Robert: 治这个迷弟也是不能好了....瓦西子你//@闪闪一口气吃了十碗麻婆:咦———————!！？ //@吾辈熊肉酱:诸君，这不是爱的话，什么是爱？！！！！,陕西 西安,f
52,神医空八空,1/10/2018 14:12,sadness,0.118064471,0.552963018,0.013837301,0.13070856,0.013326585,0.131315053,0.039785061,怎么这么可爱der！！,陕西 西安,f
53,神医空八空,1/12/2018 19:45,sadness,3.58e-11,1.0,8.47e-09,8.13e-09,3.17e-09,1.77e-09,1.11e-10,#FF14# 是哭哭！觉得欧欧西的话拜托不要点开！就是巨想看他们哭哭，我的嘟嘟紧急嘟嘟（？？？） ,陕西 西安,f
54,神医空八空,1/14/2018 3:48,sadness,0.027014831,0.581826091,0.079346247,0.22072497,0.065011732,0.018932302,0.007143868,啊！！！啊！！！你们看！！！他们！！！这么好！！！！,陕西 西安,f
55,神医空八空,1/14/2018 9:20,like,9.31e-05,0.008386729,0.038429685,0.095322147,0.000857278,0.85621804,0.000693015,//@HTTP404-NotFound: 转发微博,陕西 西安,f
56,神医空八空,1/16/2018 18:37,disgust,0.036159545,0.155864686,0.324133337,0.310917705,0.026445599,0.081937172,0.064541996,秃头老人按下了转发,陕西 西安,f
57,神医空八空,1/16/2018 23:13,sadness,0.003549379,0.806273401,0.003848335,0.002264723,0.009385302,0.169511497,0.005167453,妈的猛然泪崩，哭得像是一条狗,陕西 西安,f
58,神医空八空,1/17/2018 0:40,happiness,0.027114069,0.004443267,0.000710544,0.755696893,0.003024701,0.199775562,0.009235013,巨大爆笑,陕西 西安,f
59,神医空八空,1/17/2018 20:21,happiness,1.96e-05,0.001454584,0.0003878,0.996934533,0.00044016,0.000762849,5.8e-07,冷静点！（爆笑//@YO子-Ziyo: //@重力开关EX: 冷静点！//@澜_爱情病毒EX:哈哈哈哈哈冷静点//@粒式戳刺EX:哈哈哈哈哈哈//@卡寶的重磅轰击EX://@魔法大哥北桦:祝愿大家都找到头发！！//@LZGXQAQ:@魔法大哥北桦 //@龙之谷同人文化站官博:冷静点，贝斯柯德,陕西 西安,f
60,神医空八空,1/18/2018 18:21,surprise,0.647639394,0.01225014,0.013735999,0.001527273,0.053867079,0.001807091,0.269173056,怎么这么厉害的……,陕西 西安,f
61,神医空八空,1/18/2018 18:55,happiness,6.09e-07,1.33e-06,1.11e-05,0.99994576,7.06e-06,3.21e-05,2.01e-06,好可爱啊！！//@血糖R: 苍蝇味薯片哈哈哈哈哈哈哈哈哈哈哈哈哈哈//@BUGBrother: ！！这个好玩 //@SUReNAGA_:好喜欢啊！！//@立派的性人: 泰可爱叻！！！ //@八千线甲:哈哈哈哈//@阿本哈哈笑:请捕蝇草同学克制一下吃苍蝇味薯片的声音（,陕西 西安,f
62,神医空八空,1/19/2018 6:58,like,0.014690532,0.064096697,0.026527867,0.284582585,0.121056698,0.488472253,0.000573341,#FF14# 虽然很唐突，但我要抽一个FF14er，被抽到的朋友可以向我要求一张头像（发誓不是灵魂画风），转发即可，转发数不过15作废 ,陕西 西安,f
63,神医空八空,1/19/2018 23:51,disgust,0.037257344,0.319097161,0.368835539,0.011895043,0.038438208,0.074336767,0.150139943,缓缓闭眼.gif,陕西 西安,f
64,神医空八空,1/19/2018 23:55,sadness,2.48e-07,0.999667645,4.37e-05,0.00014066,0.000115521,3.13e-05,9.55e-07,//@最终幻想14_秘银之眼杂志社: 扩,陕西 西安,f
65,神医空八空,1/20/2018 19:53,like,0.002251069,0.298523664,0.260599524,0.021375708,0.008293568,0.407064229,0.001892227,恭喜@贝阿熊 1名用户获得【一张头像】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,陕西 西安,f
66,神医空八空,1/22/2018 3:53,happiness,3.1e-05,0.003508803,0.002359089,0.993073046,0.000312044,0.00069987,1.61e-05,基本上不睡觉（。//@PriorCode神奈: search and destroy！见敌必杀！//@坠-fgo休闲FF14休闲://@凌宇沫: //@Puko_某某噗叽: 棒的哈哈哈哈哈//@爱的绅士二漠:2p真可爱Roma!,陕西 西安,f
67,神医空八空,1/22/2018 6:39,sadness,0.010897581,0.431655347,0.021754116,0.373447418,0.000740283,0.154378414,0.007126784,？？？？？？？//@水果君: 他唱得比我认片假名都快……//@扬羽1994: 笑死//@日本流行每日速报:顺便安利小哥那首“名歌”O日本流行每日速报//@忘川诺诺:并没有什么违和感//@K-onamonmon:有病啊//@沖野茶米:覺得如果nino看到會分享給阿智//@都不如咖喱: 学习一下,陕西 西安,f
68,神医空八空,2/4/2018 14:06,happiness,0.000402176,0.045821231,0.152067959,0.357371986,0.120439366,0.322535187,0.001362177,过于酷了！！！,陕西 西安,f
69,神医空八空,2/6/2018 23:51,anger,0.052261516,0.093376376,0.082391232,0.037697937,0.429541379,0.046805859,0.257925749,我要死了（即刻去世,陕西 西安,f
70,神医空八空,2/12/2018 8:13,anger,0.166003585,0.133189976,0.170355722,0.161632612,0.184895456,0.11827746,0.065645136,妙啊！！！！！,陕西 西安,f
71,神医空八空,2/13/2018 23:38,like,0.016858701,0.372123092,0.013481772,0.024709148,0.013478364,0.550234139,0.009114794,天啊我被可爱到不能呼吸…………,陕西 西安,f
72,神医空八空,3/9/2018 4:52,anger,0.001136186,0.014719927,0.066479363,0.017911742,0.895658851,0.004029138,6.48e-05,就像客人在商店里大骂这个东西我讨厌以后再也不准摆出来//@mochitsuki-十五夜: 因为挑食，挑走别人碗里的菜，简直杰作//@大怒罗: 起立。鼓掌。,陕西 西安,f
73,神医空八空,3/12/2018 1:09,happiness,0.024328116,0.00912373,0.020411974,0.822757125,0.000702849,0.118697308,0.003978844,感谢考据！,陕西 西安,f
74,神医空八空,3/14/2018 18:10,sadness,0.001140099,0.935720921,0.002976372,0.00217115,0.020791652,0.028232187,0.008967573,无声尖叫.jpg,陕西 西安,f
75,神医空八空,3/26/2018 0:25,disgust,0.009570115,0.117320649,0.566469491,0.023538986,0.252695441,0.027542301,0.002862944,啊，啊，啊（说人话,陕西 西安,f
76,神医空八空,3/26/2018 16:56,like,9.8e-05,8.52e-05,5.96e-05,0.032669388,0.000292471,0.966722608,7.27e-05,这好可爱我要试试,陕西 西安,f
77,神医空八空,3/30/2018 5:04,sadness,9.33e-09,0.999999642,5.18e-08,8.35e-08,1.92e-07,2.04e-08,4.31e-09,我要笑死了这更新我追//@一个让人虎躯一震的美男子: 05¡查看图片//@一个让人虎躯一震的美男子: 04¡查看图片//03¡查看图片//02¡查看图片,陕西 西安,f
78,神医空八空,4/6/2018 14:53,sadness,2.79e-05,0.869121253,0.000669477,0.035829615,0.001512745,0.092756182,8.28e-05,想成为这样帅气的作者呜呜呜,陕西 西安,f
79,神医空八空,4/10/2018 3:34,happiness,1.64e-07,6.43e-06,3.15e-06,0.999970555,9.93e-07,1.73e-05,1.47e-06,什么哈哈哈哈哈哈哈哈哈哈//@末九九归一: 什么鬼啦www//@今天理查实装了吗: 等一下233333333//@临界丘: //@神曦LunA_miflo吸到死: 哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈@琥柯 //@阿正和正酱:哈哈哈哈哈太可爱了白日驴叫//@梅林家的扫地老太太: 笑出鸡叫哈哈哈哈哈哈哈哈哈哈,陕西 西安,f
80,神医空八空,4/10/2018 7:10,like,9.31e-05,0.008386729,0.038429685,0.095322147,0.000857278,0.85621804,0.000693015,转发微博,陕西 西安,f
81,神医空八空,4/13/2018 18:46,happiness,2.13e-06,0.000366381,6.91e-06,0.999600947,6.63e-06,1.41e-05,2.89e-06,谢谢朋友们的关心，她在天堂很好，她做了自己一直想做的事，她很勇敢，她和病魔抗争了这么多年，为了不让家人伤心难过，她做了很多很多，如今她终于为自己活了一次，谢谢各位关心她，爱护她的朋友们。 ,陕西 西安,f
