,username,time,sentiment,surprise,sadness,disgust,happiness,anger,like,fear,content,location,gender
13,yan482,10/17/2015 22:37,anger,0.001542134,0.033757463,0.025553904,0.010711605,0.924397707,0.001918154,0.002119024,还差5只,其他,m
14,yan482,10/17/2015 22:39,sadness,0.008220778,0.827728689,0.065365985,0.047562625,0.027872061,0.009287013,0.013962872,头皮发麻。。。 //@As109:真TM刺激,其他,m
15,yan482,10/17/2015 22:41,sadness,3.55e-05,0.742662013,0.005883906,0.002790957,0.248526275,9.21e-05,9.39e-06,本神不是小学生 //@KiraStar的Mvv:本宝宝肚子饿了//@异想境域淘宝: 敢谋害朕！不 诽谤.,其他,m
16,yan482,10/17/2015 23:29,happiness,0.000272645,0.003286017,0.000795855,0.9914698,0.00065459,0.003498186,2.28e-05,//@濑川佑太-鬼舅:这集很好的反应了现在社会上圣母们的道德绑架。顺便一说JK好萌！//@刷屏狂魔真诗酱: 我主张你是便太，你反驳我啊，来啊 ,其他,m
17,yan482,10/18/2015 0:34,sadness,0.001040979,0.663004518,0.039925419,0.052125897,0.24291192,0.0009859,5.39e-06,😉 //@As109:金庸小说里那些神奇的药物一定是用这个东西稀释制造的2333//@乌鸦karasu: 放在烟草里，然后抽一口，身边就像里番一样了。//@穿胖次的狐狸: 为了人类的未来快把它们消灭 ,其他,m
18,yan482,10/18/2015 9:11,anger,0.027268879,8.26e-05,0.034420941,0.004326346,0.929978073,0.003350644,0.000572397,上街了你就是公用的了//@Ecila_Bremen的音楽隊:逸国洗脑太成功//@立派榛名提督蔡尼玛: 流石逸国卫士//@绿坝娘-花季护航:咱要把鬼叔上交给国家//@SOSG_脑残大师:公有财产……敢问亲是马克斯吗 ,其他,m
19,yan482,10/18/2015 11:36,happiness,0.000299245,0.003323607,0.008427009,0.767508924,0.009003149,0.211346328,9.17e-05,//@満艦飾光頭: //@北上推drei: //@松霧廚:喷了 //@海歌的朋友溏心蜜柚://@BattlePizza:... ,其他,m
20,yan482,10/18/2015 12:40,sadness,0.005079068,0.533968508,0.021777069,0.349439114,0.050578848,0.031658888,0.007498473,好好好！ ,其他,m
21,yan482,10/18/2015 14:40,sadness,0.012078583,0.693787038,0.025881287,0.028016627,0.233942062,0.005722889,0.000571494,😱 //@孙渣:又来了，噫！！！！！！！ ,其他,m
22,yan482,10/18/2015 15:03,disgust,0.00039517,0.054741945,0.820281982,0.069681287,0.054632787,0.000258654,8.2e-06,//@喵的二货小店:[互相膜拜]跪了[膜拜了]还原度！ ,其他,m
23,yan482,10/18/2015 16:02,happiness,1.41e-06,0.000173501,0.000399497,0.999402523,2.12e-05,1.42e-06,3.94e-07,看了眼po主页 //@曾我诚_山海战记制作中:并不是最近。建议众筹大便寄给百度。//@ThanatosSystem: 竟然 //@白取沙耶_我就没你这个大和:大水冲龙王庙啦！//@键山厨: 哈哈哈 //@醋溜便当西瓜:看了原po认证回来转//@王道征途李田所-考研神隐中:#今天百度倒闭了没#//@Ranger酋长:全家桶受害者/ ,其他,m
24,yan482,10/18/2015 16:07,sadness,0.00207703,0.991266429,0.002026329,0.002045424,0.001403173,0.00074538,0.000436244,追这个就为看看一般看不到的特级奶子 //@腿毛崩二栗://@SETSUNA-Catheter-: ?//@24小时不睡觉的若叶: 肉食补给舰高木 ¡查看图片 //@没称号的枪兵_Enokass:欧派的学问可大了//@橘葉月: 欧 naizi//@MUI_Aria: 第一次看到把经费全部砸在naizi上的[互相膜拜] //@百-野-栞:我的妈 ,其他,m
25,yan482,10/18/2015 16:25,happiness,2.9e-06,0.000112088,3.52e-05,0.999833703,9.59e-06,4.77e-06,1.77e-06,续//@你看这只舰狗:+1s //@東郷美森是勇者://@Fairy之Glitter: 续//@辉夜-家里蹲的锁链: interesting//@mimori_erico:不可取//@城崎美嘉:[巨汗]转需 //@結城義經:hhhh//@Coupe___芙兰: 长者的裤腰带，比你们不知高到哪里去了//@凉川: 左下哈哈哈哈哈哈哈//@椎名真由理: 吼/ ,其他,m
26,yan482,10/18/2015 17:59,sadness,0.085265756,0.416413635,0.03992372,0.110887282,0.05050033,0.030706968,0.266302377,hhhhhh太污 ,其他,m
27,yan482,10/18/2015 17:59,anger,0.037889741,0.025693521,0.16385895,0.106037512,0.611618817,0.041401479,0.013499985,😢 //@青冥童子:送鱼总上路 //@Type-R_Design理工狼: 不，你会被拘留 //@3rd_Nothing:不，你会被举报 ,其他,m
28,yan482,10/18/2015 20:37,like,0.00213296,0.269115418,0.063313864,0.298388273,0.057545029,0.309236318,0.000268031,还是希望动画第二季啊 ,其他,m
29,yan482,10/18/2015 21:38,anger,0.000613319,0.014475133,0.029123625,0.239857063,0.566779852,0.148148596,0.00100238,我日。。。 //@雪桜萬華:在下输很久了 //@Shyxxx_加贺:是在下输了 //@蜜桃千代_镇守府努力中:是在下输了//@咸鱼莲: 是在下输了//@喫茶洋菓子: 是在下又输了//@qcinelli:是在下输了 ,其他,m
30,yan482,10/19/2015 7:34,sadness,0.093479663,0.181262627,0.16359365,0.178812668,0.150423929,0.157345846,0.075081557,欧！,其他,m
31,yan482,10/19/2015 12:09,disgust,3.96e-06,0.000575686,0.999382257,2.1e-06,1.65e-05,1.93e-05,2.6e-07,卧槽。。。😨 //@你今天贏的機會是零:安妮是不是钉宫啊！//@驱逐王矶风: 坐等日服语音包//@不会画画的粉黑病患秋少: 卧槽，好的，我日服就玩露露了,其他,m
32,yan482,10/19/2015 12:25,disgust,0.00819183,0.255912155,0.324566334,0.08217413,0.252077311,0.039903544,0.037174646,图二太疯,其他,m
33,yan482,10/19/2015 16:01,disgust,0.043242499,0.033460725,0.442915231,0.302751809,0.136062667,0.023015877,0.018551238,想办visa卡 ,其他,m
34,yan482,10/19/2015 16:55,happiness,0.000675333,0.027797299,0.030514579,0.588941395,0.008706442,0.343183637,0.000181274,如果是软胸配件就好了,其他,m
35,yan482,10/19/2015 16:56,sadness,0.093479663,0.181262627,0.16359365,0.178812668,0.150423929,0.157345846,0.075081557,handsome！ ,其他,m
36,yan482,10/19/2015 17:07,happiness,0.000242413,0.00185233,0.000689112,0.996555567,0.000423712,0.000212991,2.38e-05,//@As109:根本不是单纯率直这种等级的问题好吗？二！二这个词日语有办法表达吗？//@猥琐的女青年: 囧！！！！！！！！看到包子的日文介绍页面。。。哈哈哈哈这种奇妙的感觉～,其他,m
37,yan482,10/19/2015 20:40,disgust,0.066117898,0.213819116,0.464428723,0.050356403,0.187609389,0.005588664,0.012079835,👏 //@As109:背着的是圣衣箱吗？,其他,m
38,yan482,10/19/2015 20:43,happiness,3.53e-08,7.6e-07,7.38e-07,0.999995828,9.76e-08,2.4e-06,1.49e-07,"//@-Jiangzh:哈哈哈笑死//@爱是一种近乎幻想的真理: 哈哈哈哈哈 //@辰乐:龙傲天英年早逝//@BTsnake592:卢克死于2015 //@GTR1994://@Joey英国苍蝇:哈哈哈哈哈 //@神木猫太:已经在地上打滚了 //@拳击手offen209:哈哈哈哈哈哈 //@Ediartos:Die Jedi, DIE!//@装甲战兔:哈哈哈哈",其他,m
39,yan482,10/19/2015 21:17,surprise,0.964587986,0.001971104,0.023431459,0.008965262,0.00064284,9.15e-05,0.000309824,难怪找不到女朋友 //@曾我诚_山海战记制作中:。。我够离20次婚了。//@hddv: 我得死...首先我要有....//@殆知阁: //@慈心明了: //@雾隐新峰:高学历家庭会不知道加密存储？ ////@雾隐新峰:难道丫不存高清的？ //@田地發: //@朱彥碩:80G也叫多⋯⋯⋯⋯………,其他,m
40,yan482,10/19/2015 21:20,disgust,0.013509293,0.000684459,0.937699616,0.000155552,0.018540265,0.00286053,0.026550218,钉宫？钉宫。钉宫！钉宫！！！不好意思，我要转行了！！,其他,m
41,yan482,10/19/2015 21:26,anger,0.006590984,0.060530297,0.080349222,0.331830263,0.478046238,0.041252766,0.001400183,还打个毛dota ,其他,m
42,yan482,10/19/2015 21:38,anger,1.9e-06,0.002228167,0.000282972,9.85e-05,0.997386277,1.69e-06,5.33e-07,居然不用英文 //@夜戦軽巡洋艦川内:啊？//@深海三甲偶像那珂酱哒哟:@雪桜萬華 //@某兰:啊?//@藤原绵兔与食土之道: 雾草//@希推: 棒啊 //@被吃掉的节操-松冈教授:@希推 //@被吃掉的节操-松冈教授:卧槽，结尾虽然看了但英文部分根本没注意,其他,m
43,yan482,10/20/2015 12:32,happiness,4.5e-07,1.53e-05,2.61e-05,0.999200761,0.000730685,2.65e-05,3.38e-07,完全就是本子😨 //@腿毛崩二栗:。他们开心就好//@屍炛墨太影-Dista: //@満艦飾光頭: //@废土守望者: //@王座法庭鏟屎官:。。。,其他,m
44,yan482,10/20/2015 13:47,sadness,0.093479663,0.181262627,0.16359365,0.178812668,0.150423929,0.157345846,0.075081557,,其他,m
45,yan482,10/20/2015 21:10,anger,0.001882005,0.012965857,0.005669327,3.75e-05,0.9786219,7.5e-05,0.000748337,哎哟！ //@濑川佑太-鬼舅:哦哦，去啊。//@傻仔_Hart:@濑川佑太-鬼舅 准备去俄罗斯？//@纱布蓝:666666 //@丝茉chii:卧槽！！ //@Arahiruk:大帝！！！！！！,其他,m
46,yan482,10/21/2015 9:17,happiness,0.000222368,0.000922294,0.01679357,0.907834709,0.074065894,0.000156265,4.83e-06,😨d //@你看这只舰狗:D诶 //@能貓隐爪:女A…… //@洗拉姨-所以說那個俱利黏土人呢:……………男性alpha😨果然是個宅男腦,其他,m
47,yan482,10/21/2015 13:47,happiness,0.003393607,0.007153725,0.000960796,0.737316191,0.002430098,0.246123061,0.002622524,解开多年迷惑 终于知道那个衣服怎么称呼了 リブ生地 ,其他,m
48,yan482,10/21/2015 13:59,happiness,0.037253924,0.081865966,0.037097357,0.399972081,0.05061217,0.389610618,0.00358796,他是有觉悟才干的 //@満艦飾光頭:hhhhh//@北上推drei: . //@吹雪_坂本:哈哈哈哈哈哈哈哈哈//@直击子宫:都说了 勇士//@海歌的朋友白雪蜜柚://@正在睡觉的青木和介:哎 ///@J岛AC妹子:其实百度一直都这么流氓，只是大家没发现//@爆爆团-_R魔导: 又牺牲了一位勇士，百度越来越流氓的确是事实//,其他,m
49,yan482,10/21/2015 20:23,anger,0.008197038,0.062870748,0.058722716,0.003165749,0.772678852,0.093548454,0.000816452,结果并不是解散 //@子猫氏:想着也觉得navi不会放dendi走//@阿尔萨鱼_金刚厨:重建就重建，媒体们听风就是雨，非要搞个大新闻，前几天都特么刷解散 //@榛名推:转发微博,其他,m
50,yan482,10/21/2015 20:27,sadness,0.034575842,0.296474397,0.205787867,0.030519171,0.160046548,0.123671927,0.148924202,欧😨可怕,其他,m
51,yan482,10/21/2015 21:36,sadness,0.000358288,0.993320882,0.002782564,0.000321231,0.002785957,0.000417072,1.39e-05,有胸有足，请给我来2 //@孙渣:醒醒吧！阿宅//@獵奇鉴定中心:@孙渣 为什么评论里那么多人喜欢坏的而不是好的,其他,m
52,yan482,10/21/2015 21:40,happiness,2.14e-05,4.51e-05,0.001884545,0.997935891,8.25e-05,2.38e-05,6.82e-06,😕 //@虐猫狂人薛定谔:马//@秋田六千: 哈哈哈哈转需//@草图君: 已加入豪华表情包,其他,m
53,yan482,10/21/2015 21:42,anger,0.000203418,0.000311325,0.006265649,0.000576901,0.992475092,0.000138274,2.94e-05,噗，戳笑点了 //@As109:PO主太无知了，都不认识右边//@道門網-正统道教网站: 老子你都不认得。。。,其他,m
54,yan482,10/21/2015 23:08,anger,2.19e-05,8.99e-05,7.53e-05,0.000515958,0.999268353,2.69e-05,1.71e-06,hhhh阿松这开头的梗 ,其他,m
55,yan482,10/22/2015 6:10,like,0.069021165,0.043388601,0.167869538,0.041553427,0.035863075,0.629436255,0.012867917,7 //@波斯猫船舷上的轻音:146boooom,其他,m
56,yan482,10/22/2015 6:14,sadness,0.023961853,0.484538138,0.337543279,0.045022875,0.102512546,0.004981277,0.001439948,。。除了沉船和睡着都干过了 //@波斯猫船舷上的轻音:20 //@BattelDestroyerKiyosimo:23个 不活了 //@弥生推://@niohitan-如月重工社员: 不对，10个//@niohitan-如月重工社员: 11个……//@SR课金灯理: 啊 第一列第四个,其他,m
57,yan482,10/22/2015 14:01,sadness,0.012753788,0.446255237,0.085995309,0.202189505,0.042018723,0.195308223,0.015479191,。学习 //@孙渣:- 。。-,其他,m
58,yan482,10/22/2015 14:39,happiness,0.001854179,0.003358259,0.034587976,0.648058295,0.035292547,0.276451141,0.000397577,//@曾我诚_山海战记制作中:哈哈哈，研读一下。//@ww味: //@11唯一英雄主义: 75看哭//@理查的腿毛: 我的宝典（安详）//@武啦啦-nana: 我简直太聪明了，有时连我自己都不知道自己在说什么！【怒赞！！,其他,m
59,yan482,10/22/2015 15:10,sadness,2.26e-06,0.999977708,6.36e-06,1.25e-06,6.45e-06,5.73e-06,2.68e-07,琪琪还是生活压力大了，毕竟布尔玛不缺钱，但是悟空又没发挣钱。说到底还是没钱惹的祸 //@孙渣:截一些漫画里的图，琪琪在结婚后直到沙鲁游戏这段并没有怎么变老，孙悟空死了之后才大妈化的（不过我觉得主要是发型问题）能扯到结不结婚也是思路广 ¡查看图片 //,其他,m
60,yan482,10/22/2015 17:17,happiness,0.005045892,0.018870471,0.022417355,0.923984826,0.011967684,0.00407763,0.013636122,是的！没有高光的褐色肤不是褐色肤！,其他,m
61,yan482,10/22/2015 19:17,happiness,0.000259396,0.00011584,0.00069518,0.987731516,0.000130882,0.011051622,1.55e-05,哟 //@你看这只舰狗:表演个口吞拳头呗！ //@Yukine_Tia:穿上一身帅气西装 //@浮游Sendi:我mamo,其他,m
62,yan482,10/22/2015 19:17,sadness,0.003171898,0.543573141,0.193750739,0.103863999,0.136987418,0.018319326,0.000333463,hhhhhhh //@笛子Ocarina:有这个群在我这稿子是画不完了,其他,m
63,yan482,10/22/2015 19:20,disgust,0.001237275,0.001641827,0.778828561,0.005429239,0.001137716,0.20088391,0.01084157,。。。 //@As109:压力山大啊...以后不敢买了...//@江宁公安在线: 转发微博,其他,m
64,yan482,10/23/2015 6:16,sadness,1.78e-07,0.997336566,4.23e-05,0.00260956,5.4e-06,2.87e-06,3.18e-06,//@fiodo:马！ //@Type-R_Design理工狼:噢！ //@Dr-Fif:太美了//@fon君: //@夏洛因: //@大力一動不動:天啊棒 //@御江: //@-森谷moriya-: //@快跑啊海怪_水夏希的小公举:这个一直很喜欢！//@Aki-natsu:从配乐到画面 精致的无可挑剔,其他,m
65,yan482,10/23/2015 8:07,happiness,0.055211827,0.000192126,0.003703128,0.939199865,0.001095597,0.000511217,8.63e-05,肏妳大爺，為什麼要轉 //@你看这只舰狗:艹你们！//@黄油猎人-肌肉拉伤加重-肾脏毁灭: 卧槽尼玛//@偶像厨: 操 //@转角大官人:随手转发正能量 //@阿莫丷:原来你们都没看 //@爱-永远都在:尼玛 //@课代表小明:蟆的 //@拆贼:猴哥郁闷了！ //@杨哥喂猴:顺手拉黑右边 //,其他,m
66,yan482,10/23/2015 12:31,sadness,3.57e-05,0.991381228,0.001832823,0.002741578,0.000985766,0.003020242,2.76e-06,👏 //@曾我诚_山海战记制作中:哈哈哈→//@孙渣:  ¡查看图片 //@男腐女主任: 记得当年在电软上有这么段话：某大报载文，调查27%的青少年罪犯玩游戏机，故应禁绝之。据老d调查，55.71%的青少年罪犯穿旅游鞋，故鞋厂应关门……,其他,m
67,yan482,10/23/2015 14:54,happiness,0.001261588,0.009046921,0.02043782,0.714029849,0.254199296,0.00097071,5.38e-05,臥槽。。。 //@你看这只舰狗:😨 //@凡骨仔:目瞪口呆 //@我要娶个纸片人:😨😨,其他,m
68,yan482,10/23/2015 15:05,happiness,0.000228158,0.002368585,0.00312455,0.993726373,4.2e-05,0.000505478,4.77e-06,//@知乎大神:谨记//@江南大野花: 牢记最右 //@长蛆://@乊A乊永琪我们说好的姓福呢么么://@古地名林:对//@吃货叽:最右谨记//@马伯庸:是//@流光水印：千万不要在糟糕前面加最字 否则老天爷会认为你质疑他的能力 切记切记,其他,m
69,yan482,10/23/2015 15:15,happiness,0.005003381,0.109888434,0.013922526,0.828547716,0.018376704,0.023025932,0.001235305,woq //@満艦飾光頭:骗纸//@孙渣: ………………,其他,m
70,yan482,10/23/2015 15:40,like,9.31e-05,0.008386729,0.038429685,0.095322147,0.000857278,0.85621804,0.000693015,转发微博,其他,m
71,yan482,10/23/2015 20:07,sadness,0.002340741,0.573247194,0.337425649,0.078223057,0.003737968,0.004505368,0.000520021,。。。真是涨姿势 ,其他,m
72,yan482,10/23/2015 21:02,anger,0.216228694,0.003738666,0.097709201,0.003292741,0.669437468,0.001601387,0.007991837,xi //@笛子Ocarina:回复@清茶_成欢: 这件事我干过了…… O笛子Ocarina //@清茶_成欢:然后是不是要查0-9,其他,m
73,yan482,10/23/2015 21:03,happiness,0.107482478,0.022013223,0.076475501,0.711484909,0.078181431,0.000709066,0.003653361,欧，看幼女！ //@青冥童子:卧 ！ 槽 ！ 爽！！！！！！ //@底边JG: 回复@曾我诚_山海战记制作中:恩恩！脑子抽了不好意思…… //@曾我诚_山海战记制作中:BLADE大大全负责，厉害厉害,其他,m
74,yan482,10/23/2015 21:05,anger,1.2e-06,0.008806078,0.000718297,0.026861791,0.963489413,0.000122605,6.98e-07,猫奴毁一生 //@动漫之家:朕允许你死了吗，快滚回来铲屎！,其他,m
75,yan482,10/23/2015 22:38,happiness,0.000718008,0.069313325,0.017715799,0.750747204,0.159649342,0.001176177,0.000680075,看我发了什么！ //@Sky-FreeDom://@异次元子: mark//@我主你仆: 解压密码 mzxz.sub 忘了这个,其他,m
76,yan482,10/24/2015 7:29,happiness,0.003148824,0.090835258,0.073280446,0.754574478,0.016449394,0.059589893,0.002121805,看了眼粉丝数量,其他,m
77,yan482,10/24/2015 11:47,sadness,0.004713837,0.549963832,0.156441629,0.011230142,0.22834745,0.047957543,0.001345562,//@満艦飾光頭:哦我亲爱的泰莎😆 //@-TID-:卧槽！？？？//@猎隼_空色:啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！ｷﾀ━━━━(ﾟ∀ﾟ)━━━━！！！,其他,m
78,yan482,10/24/2015 14:45,sadness,4.29e-05,0.866824806,0.005936425,0.000802956,0.126242936,0.000147093,2.84e-06,给人安利乐园追放，对方看见了五分钟就说不看了“看不懂，好黄”。😨是我的问题，抱歉 ,其他,m
79,yan482,10/24/2015 14:48,disgust,2.49e-05,0.003042154,0.725053191,0.000120823,0.271633416,0.000124334,1.16e-06,这片我是看他们闹闹就好，没怎么关心剧情 //@青冥童子:停车费5块，8点下班 //@Type-R_Design理工狼: 这也赖河马2333你拿小说原文当动画剧本吗,其他,m
80,yan482,10/24/2015 15:00,surprise,0.428211033,0.000684802,0.023051238,0.069094852,0.20439674,0.271937907,0.002623467,//@子猫氏://@慕容研_七驱控://@专门调戏舰娘的萌豚提督:@子猫氏,其他,m
81,yan482,10/24/2015 19:17,anger,0.012692855,0.061676599,0.153775394,0.027115902,0.736133575,0.006510086,0.002095537,//@孙渣:起码给个关掉这功能的按钮啊//@杨杨和夏季:这个必须排右边//@JaneMere: 推特fo了1700人，tweetdeck里起码一秒一跳新推，不管多鸡毛蒜皮都乖乖给用户跳。用户fo谁的选择是用户自己的，想看的内容也是用户自己选，作为平台没有权利未经允许就去筛选这些内容。不然就是侵犯用户最基本的选择权,其他,m
82,yan482,10/24/2015 19:21,happiness,1.91e-06,0.000998854,1.81e-05,0.998978019,1.72e-06,1.13e-06,3.11e-07,欧！有点小激动 //@Sky-FreeDom:这游戏太可怕了 请了声优 还手办化//@洗熊公社-将军: 手办是由@kiking 大湿的团队制作的~~期待~~,其他,m
83,yan482,10/24/2015 19:21,sadness,5.17e-07,0.999970436,1.03e-05,1.41e-05,3.37e-06,1.28e-06,5.43e-08,当年那个被我压变形了 //@神奇陆夫人:你床上还有一个妹子呢 //@寞霊丨小卢:我床上已经有五个了 = = 摆不下了 //@兔o子o曦: 看到这个，就想到了小卢老师@寞霊丨小卢 //@RS-ARASHOP:有没有人要这个，某R求拼乐天邮费搞个代购！价格绝对良心请私信！,其他,m
84,yan482,10/24/2015 21:05,like,1.41e-06,9.36e-05,1.75e-05,0.000157475,0.000119267,0.999609888,8.66e-07,yeah！吉良是最喜欢的反派！不过第四部有很多替身能力不明白 //@孙渣:最喜欢第四部，主角能奶能抗能输出//@番茄教父__Lino://@洗熊公社-将军:,其他,m
85,yan482,10/25/2015 8:45,happiness,2.38e-05,0.000801295,0.000731704,0.993587732,5.07e-05,0.004798073,6.7e-06,//@九酱子在FF14萌芽池:马//@非酱_暗荣再爱我一次:马//@yanniku29:@安然安仔 女王那段挺逗的，推荐,其他,m
86,yan482,10/25/2015 8:53,happiness,0.003678977,0.000438616,0.001048792,0.984336138,0.008874876,0.001479097,0.000143443,😨 //@As109:...TNSK兄也算是通过食用少女闯出了一片天地...//@否定猫: TNSK老师肯定很欣慰的@As109,其他,m
87,yan482,10/25/2015 10:08,sadness,0.023896946,0.731763601,0.053112853,0.023261454,0.079669207,0.079049952,0.009245904,鱼总。。。,其他,m
88,yan482,10/25/2015 11:53,disgust,1.32e-05,0.297848791,0.4998281,0.001031147,0.201178417,9.85e-05,1.88e-06,为什么不！ //@満艦飾光頭:是 //@北上推drei:是 //@无聊至极type沙包残念:是 //@东风谷木言:是,其他,m
89,yan482,10/25/2015 13:17,happiness,0.000131976,0.004635484,0.002985914,0.882279456,0.039916411,0.069997251,5.36e-05,"戈登内心是奔溃的 //@夜戦軽巡洋艦川内:哈哈哈哈哈//@初蜂蜜罐: 哈哈哈哈哈哈//@休闲提督长门桑:哈哈哈哈 //@舰娘情报局深海姬:助手：""抱歉，我一个没注意，让她溜进厨房了！""主厨：""那还愣着干嘛，快疏散顾客！快叫消防队！快打911！""",其他,m
90,yan482,10/25/2015 13:20,anger,0.006512354,0.40283215,0.118898265,0.018389432,0.444713235,0.007688782,0.000965689,//@你看这只舰狗:码//@幻想杀手型ICOdrei_CLP: mark//@_Te魂秋兽://@翅膀_buybuybuy:Journey！！！ //@豆浆油条大神:马 //@苦荞酱: //@_叶砂_:马//@受子啊:m//@十字路口业务员:m//@合愚:马//@柒臣_://@慕岑_化物且歌:马//@一座山间坝子:马//@acol_:马//@耿直颜狗Reovila_: //@蘭小蝶-畢製修羅,其他,m
91,yan482,10/25/2015 13:29,sadness,0.001103134,0.993824005,0.0028903,0.000658464,0.001130568,0.000392681,9.34e-07,//@-Jiangzh:不多说了//@赤城桑吃吃吃: //@27zwei: 我也要 送我个新电脑吧//@法理桑--Evangel: 爸爸LOL高特效从来不卡//@柴郡猫黑兔子制帽匠: 你买个一千的就能用了，你的电脑显卡能开1080么//@法理桑--Evangel:爸爸要买27寸的 自己可能还要添钱//@柴郡猫黑兔子制帽匠: 法理我们对半分行不，我也,其他,m
92,yan482,10/25/2015 14:57,happiness,2.34e-09,2.78e-06,8.47e-07,0.999991298,2.71e-06,2.4e-06,6.49e-09,还好我不用海洛因 //@-Jiangzh:哈哈哈哈哈哈哈哈哈哈@yan482 //@吹雪_坂本: 哈哈哈哈哈哈哈哈哈//@松霧廚: //@亲爱的钱石斛:什么，我建议原po不要瞎说实话 //@丹特丽安的火刑架://@谁没节操:我赞成//@滿開偶像廚_庫特:。,其他,m
93,yan482,10/25/2015 16:06,happiness,0.000276285,0.361669123,0.017952155,0.614126384,0.000168962,0.005745288,6.18e-05,冻鳗美少女画师为何专职成为专业段子手？ //@KiraStar的Mvv://@lyo社交力零: 真实，我连比比都不好意思了 //@33祖传上岸:欢迎加入段子手大家族//@曾我诚_山海战记制作中: 拥抱一下。,其他,m
94,yan482,10/25/2015 22:31,anger,0.000364075,0.364401281,0.033023752,0.000474369,0.58785826,0.013842542,3.57e-05,handsome！ //@小野妹子学吐槽:→_→//@光辉的吟游诗人：这tm是卧蚕？！这就是卧槽！！,其他,m
